"Year","SoilType","Population","PositionRow","PositionColumn","Edge","Plot_Rep","DateFirstFlower","FlowerColor","Surv_flr","Num_flrs","Num_frts","Numfruits_collected","Num_seeds"
"2013","Serp","F5","I",8,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","I",9,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","I",10,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","I",11,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","I",12,"Non-edge",1,"3/27/13","pink",1,2,1,NA,NA
"2013","Serp","SerpPop","I",13,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","I",14,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","I",15,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","I",16,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SandPop","I",17,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","I",18,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","I",19,"Non-edge",1,"3/20/13","pink",1,1,1,1,5
"2013","Serp","F5","I",20,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","I",21,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","I",22,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","I",23,"Non-edge",1,"4/1/13","pink",1,1,0,NA,NA
"2013","Serp","SerpPop","I",24,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SandPop","J",1,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","J",2,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SandPop","J",3,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","J",4,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","J",5,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","J",6,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","J",7,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","J",8,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","J",9,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","J",10,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","J",11,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","J",12,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","J",13,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","J",14,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","J",15,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","J",16,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","J",17,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","J",18,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","J",19,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SandPop","J",20,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","J",21,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","J",22,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","J",23,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SandPop","J",24,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","K",1,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","K",2,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","K",3,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","K",4,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","K",5,"Non-edge",1,NA,NA,1,1,0,NA,NA
"2013","Serp","SandPop","K",6,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","K",7,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","K",8,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","K",9,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","K",10,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","K",11,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","K",12,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","K",13,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","K",14,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","K",15,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SandPop","K",16,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","K",17,"Non-edge",1,NA,NA,1,1,1,1,1
"2013","Serp","F5","K",18,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","K",19,"Non-edge",1,"3/20/13","pink",1,2,1,1,4
"2013","Serp","SerpPop","K",20,"Non-edge",1,"3/20/13","pink",1,5,3,1,2
"2013","Serp","SandPop","K",21,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","K",22,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","K",23,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","K",24,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","L",1,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","L",2,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","L",3,"Non-edge",1,"3/27/13","pink",1,1,1,1,4
"2013","Serp","F5","L",4,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","L",5,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","L",6,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","L",7,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SandPop","L",8,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","L",9,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","L",10,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","L",11,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","L",12,"Non-edge",1,"3/18/13","pink",1,2,1,1,6
"2013","Serp","SerpPop","L",13,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","L",14,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","L",15,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","L",16,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","L",17,"Non-edge",1,"3/27/13","pink",1,1,0,NA,NA
"2013","Serp","F5","L",18,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","L",19,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","L",20,"Non-edge",1,"3/20/13","pink",1,2,1,1,6
"2013","Serp","F5","L",21,"Non-edge",1,"3/22/13","pink",1,2,1,1,5
"2013","Serp","F5","L",22,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SandPop","L",23,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","L",24,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","AA",1,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","AA",2,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","AA",3,"Non-edge",1,"3/29/13","pink",1,NA,NA,NA,NA
"2013","Serp","SerpPop","AA",4,"Non-edge",1,"4/1/13","pink",1,3,1,NA,NA
"2013","Serp","F5","AA",5,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","AA",6,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","AA",7,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","AA",8,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","AA",9,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","AA",10,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","AA",11,"Non-edge",1,"3/27/13","pink",1,NA,NA,NA,NA
"2013","Serp","SerpPop","AA",12,"Non-edge",1,"3/25/13","pink",1,NA,NA,NA,NA
"2013","Serp","SerpPop","AA",13,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","AA",14,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","AA",15,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SandPop","AA",16,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","AA",17,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","AA",18,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SandPop","AA",19,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","AA",20,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","AA",21,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","AA",22,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","AA",23,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","AA",24,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","BB",1,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","BB",2,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SandPop","BB",3,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","BB",4,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","BB",5,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","BB",6,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","BB",7,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","BB",8,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","BB",9,"Non-edge",1,"3/11/13","pink",1,2,1,NA,NA
"2013","Serp","F5","BB",10,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","BB",11,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","BB",12,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","BB",13,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","BB",14,"Non-edge",1,"3/20/13","pink",1,2,1,NA,NA
"2013","Serp","F5","BB",15,"Non-edge",1,"3/18/13","white",1,1,1,1,3
"2013","Serp","F5","BB",16,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","BB",17,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","BB",18,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","BB",19,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SandPop","BB",20,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","BB",21,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","BB",22,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","BB",23,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SandPop","BB",24,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","CC",1,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","CC",2,"Edge",1,"3/25/13","pink",1,1,1,1,2
"2013","Serp","SandPop","CC",3,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SandPop","CC",4,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","CC",5,"Edge",1,"3/27/13","white",1,1,1,NA,NA
"2013","Serp","SandPop","CC",6,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","SerpPop","CC",7,"Edge",1,NA,NA,0,0,0,NA,NA
"2013","Serp","F5","CC",8,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","CC",9,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","F5","CC",10,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SandPop","CC",11,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SandPop","CC",12,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SandPop","CC",13,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2013","Serp","SerpPop","CC",14,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2012","Sand","F5","A",2,"Edge",1,"5/8/12","pink",1,7,6,NA,NA
"2012","Sand","SerpPop","A",4,"Edge",1,"5/8/12",NA,1,6,4,3,23
"2012","Sand","F5","A",11,"Edge",1,"5/8/12","pink",1,4,0,NA,NA
"2012","Sand","F5","A",16,"Edge",1,"5/8/12","white",1,3,0,NA,NA
"2012","Sand","F5","A",17,"Edge",1,"4/30/12","white",1,NA,NA,NA,NA
"2012","Sand","SerpPop","A",21,"Edge",1,NA,NA,0,0,0,NA,NA
"2012","Sand","F5","A",22,"Edge",1,"4/25/12","white",1,3,3,2,4
"2012","Sand","F5","B",1,"Edge",1,"5/8/12","pink",1,8,5,NA,NA
"2012","Sand","F5","B",2,"Non-edge",1,"5/8/12","pink",1,5,3,2,13
"2012","Sand","SandPop","B",4,"Non-edge",1,"5/8/12",NA,1,11,6,NA,NA
"2012","Sand","SerpPop","B",6,"Non-edge",1,"5/8/12",NA,1,4,3,3,10
"2012","Sand","F5","B",7,"Non-edge",1,"4/25/12","white",1,4,4,1,2
"2012","Sand","SerpPop","B",8,"Non-edge",1,"5/8/12",NA,1,2,2,NA,NA
"2012","Sand","F5","B",9,"Non-edge",1,"4/25/12","pink",1,2,2,1,8
"2012","Sand","F5","B",10,"Non-edge",1,"4/25/12","pink",1,NA,NA,NA,NA
"2012","Sand","SerpPop","B",11,"Non-edge",1,"5/10/12",NA,1,2,1,1,3
"2012","Sand","SerpPop","B",12,"Non-edge",1,"4/25/12",NA,1,2,2,NA,NA
"2012","Sand","SerpPop","B",16,"Non-edge",1,"4/25/12",NA,1,4,3,3,5
"2012","Sand","SerpPop","B",19,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2012","Sand","SerpPop","B",20,"Non-edge",1,NA,NA,1,2,2,NA,NA
"2012","Sand","SerpPop","B",24,"Edge",1,"5/8/12",NA,1,4,2,2,8
"2012","Sand","SerpPop","C",2,"Non-edge",1,"5/8/12",NA,1,7,5,3,26
"2012","Sand","SerpPop","C",6,"Non-edge",1,"5/8/12",NA,1,6,5,4,7
"2012","Sand","F5","C",7,"Non-edge",1,"4/27/12","pink",1,6,5,3,18
"2012","Sand","SerpPop","C",8,"Non-edge",1,"5/8/12",NA,1,5,3,NA,NA
"2012","Sand","SandPop","C",10,"Non-edge",1,"5/17/12",NA,1,5,1,NA,NA
"2012","Sand","F5","C",14,"Non-edge",1,"4/30/12","white",1,8,5,3,18
"2012","Sand","SerpPop","C",15,"Non-edge",1,"5/8/12",NA,1,7,4,3,25
"2012","Sand","F5","C",16,"Non-edge",1,"5/10/12","pink",1,6,4,3,11
"2012","Sand","F5","C",17,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2012","Sand","SerpPop","C",18,"Non-edge",1,"5/8/12",NA,1,11,9,NA,NA
"2012","Sand","F5","C",21,"Non-edge",1,NA,NA,1,1,0,NA,NA
"2012","Sand","F5","C",22,"Non-edge",1,"5/8/12","white",1,2,1,NA,NA
"2012","Sand","F5","C",23,"Non-edge",1,"5/10/12","white",1,4,NA,NA,NA
"2012","Sand","SerpPop","C",24,"Edge",1,"5/8/12",NA,1,6,1,NA,NA
"2012","Sand","F5","D",1,"Edge",1,"5/8/12","white",1,4,3,NA,NA
"2012","Sand","F5","D",4,"Non-edge",1,"4/25/12","white",1,3,2,1,3
"2012","Sand","SerpPop","D",5,"Non-edge",1,"5/8/12",NA,1,3,2,1,11
"2012","Sand","SerpPop","D",6,"Non-edge",1,"4/27/12",NA,1,4,3,1,1
"2012","Sand","F5","D",8,"Non-edge",1,"4/27/12","pink",1,8,7,7,32
"2012","Sand","F5","D",9,"Non-edge",1,"5/15/12","pink",1,2,0,NA,NA
"2012","Sand","F5","D",10,"Non-edge",1,"5/10/12","pink",1,8,6,5,34
"2012","Sand","F5","D",11,"Non-edge",1,"4/25/12","pink",1,2,2,NA,NA
"2012","Sand","SerpPop","D",12,"Non-edge",1,NA,NA,1,2,2,NA,NA
"2012","Sand","F5","D",13,"Non-edge",1,"5/8/12","pink",1,9,8,NA,NA
"2012","Sand","F5","D",15,"Non-edge",1,"5/10/12","pink",1,1,NA,NA,NA
"2012","Sand","F5","D",19,"Non-edge",1,"5/15/12","white",1,8,5,4,4
"2012","Sand","SandPop","D",22,"Non-edge",1,"5/8/12",NA,1,22,18,NA,NA
"2012","Sand","SerpPop","E",2,"Non-edge",1,"4/27/12",NA,1,4,2,2,8
"2012","Sand","SandPop","E",3,"Non-edge",1,"5/10/12",NA,1,4,3,NA,NA
"2012","Sand","F5","E",4,"Non-edge",1,"4/30/12","white",1,10,6,4,41
"2012","Sand","SerpPop","E",6,"Non-edge",1,"4/25/12",NA,1,4,4,NA,NA
"2012","Sand","SerpPop","E",7,"Non-edge",1,"4/25/12",NA,1,8,7,3,15
"2012","Sand","SerpPop","E",8,"Non-edge",1,"4/25/12",NA,1,10,8,1,2
"2012","Sand","F5","E",9,"Non-edge",1,"5/10/12","pink",1,23,3,NA,NA
"2012","Sand","F5","E",11,"Non-edge",1,"5/8/12","white",1,7,7,NA,NA
"2012","Sand","F5","E",12,"Non-edge",1,"5/8/12","white",1,6,4,4,21
"2012","Sand","F5","E",13,"Non-edge",1,"4/30/12","white",1,3,1,NA,NA
"2012","Sand","SerpPop","E",14,"Non-edge",1,"4/25/12",NA,1,7,7,2,8
"2012","Sand","F5","E",15,"Non-edge",1,"4/25/12","pink",1,10,3,NA,NA
"2012","Sand","SerpPop","E",17,"Non-edge",1,"5/15/12",NA,1,3,2,NA,NA
"2012","Sand","F5","E",18,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2012","Sand","F5","E",20,"Non-edge",1,"5/8/12","pink",1,15,NA,NA,NA
"2012","Sand","SerpPop","E",21,"Non-edge",1,"4/25/12",NA,1,11,8,2,7
"2012","Sand","F5","E",22,"Non-edge",1,"4/25/12","pink",1,1,1,NA,NA
"2012","Sand","SerpPop","F",3,"Non-edge",1,"4/25/12",NA,1,3,2,1,8
"2012","Sand","SerpPop","F",4,"Non-edge",1,"4/25/12",NA,1,6,6,2,8
"2012","Sand","F5","F",6,"Non-edge",1,"5/8/12","pink",1,14,7,NA,NA
"2012","Sand","SerpPop","F",8,"Non-edge",1,"4/25/12",NA,1,6,4,1,6
"2012","Sand","F5","F",10,"Non-edge",1,"5/8/12","white",1,6,1,NA,NA
"2012","Sand","F5","F",11,"Non-edge",1,"5/8/12","pink",1,6,5,5,23
"2012","Sand","F5","F",12,"Non-edge",1,"4/25/12","pink",1,4,3,2,5
"2012","Sand","F5","F",15,"Non-edge",1,"5/8/12","pink",1,9,4,NA,NA
"2012","Sand","SerpPop","F",16,"Non-edge",1,"4/25/12",NA,1,2,1,1,4
"2012","Sand","F5","F",19,"Non-edge",1,"5/8/12","pink",1,14,10,10,63
"2012","Sand","F5","F",20,"Non-edge",1,"5/15/12","white",1,6,2,NA,NA
"2012","Sand","F5","F",21,"Non-edge",1,"5/8/12","pink",1,9,2,NA,NA
"2012","Sand","F5","G",2,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2012","Sand","F5","G",3,"Non-edge",1,"4/25/12","pink",1,6,6,3,25
"2012","Sand","SerpPop","G",5,"Non-edge",1,"4/25/12",NA,1,3,3,1,2
"2012","Sand","SerpPop","G",6,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2012","Sand","SerpPop","G",8,"Non-edge",1,"4/25/12",NA,1,6,5,4,28
"2012","Sand","SandPop","G",11,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2012","Sand","F5","G",12,"Non-edge",1,"4/25/12","pink",1,3,3,3,17
"2012","Sand","SerpPop","G",14,"Non-edge",1,"4/25/12",NA,1,8,7,3,3
"2012","Sand","F5","G",19,"Non-edge",1,"5/6/12","pink",1,5,0,NA,NA
"2012","Sand","SerpPop","G",20,"Non-edge",1,"5/8/12",NA,1,6,3,NA,NA
"2012","Sand","SerpPop","G",24,"Edge",1,"4/27/12",NA,1,2,2,1,4
"2012","Sand","SandPop","H",5,"Non-edge",1,"5/15/12",NA,1,17,9,NA,NA
"2012","Sand","F5","H",6,"Non-edge",1,"5/8/12","white",1,12,10,7,59
"2012","Sand","F5","H",7,"Non-edge",1,"5/8/12","pink",1,11,9,9,27
"2012","Sand","F5","H",11,"Non-edge",1,"5/8/12","pink",1,3,0,NA,NA
"2012","Sand","F5","H",14,"Non-edge",1,"5/8/12","pink",1,11,5,NA,NA
"2012","Sand","SerpPop","H",15,"Non-edge",1,"4/25/12",NA,1,11,10,5,21
"2012","Sand","F5","H",18,"Non-edge",1,"5/8/12","pink",1,18,6,NA,NA
"2012","Sand","F5","H",20,"Non-edge",1,"5/8/12","pink",1,13,9,NA,NA
"2012","Sand","F5","H",21,"Non-edge",1,"5/8/12","pink",1,14,6,NA,NA
"2012","Sand","SerpPop","H",24,"Edge",1,"5/8/12",NA,1,6,5,5,12
"2012","Sand","F5","I",6,"Non-edge",1,"5/8/12","white",1,46,18,NA,NA
"2012","Sand","F5","I",11,"Non-edge",1,"5/8/12","pink",1,3,0,NA,NA
"2012","Sand","SerpPop","I",14,"Non-edge",1,"5/8/12",NA,1,12,11,2,14
"2012","Sand","SerpPop","I",15,"Non-edge",1,"5/8/12",NA,1,2,2,1,4
"2012","Sand","F5","I",17,"Non-edge",1,"5/15/12","pink",1,7,3,NA,NA
"2012","Sand","SerpPop","I",22,"Non-edge",1,"5/8/12",NA,1,5,4,4,26
"2012","Sand","F5","I",24,"Edge",1,"4/30/12","white",1,2,2,1,1
"2012","Sand","SandPop","J",1,"Edge",1,NA,NA,0,0,0,NA,NA
"2012","Sand","F5","J",4,"Non-edge",1,"5/8/12","white",1,4,3,NA,NA
"2012","Sand","F5","J",10,"Non-edge",1,"5/8/12","pink",1,3,3,2,18
"2012","Sand","F5","J",11,"Non-edge",1,"5/8/12","pink",1,2,NA,NA,NA
"2012","Sand","SerpPop","J",15,"Non-edge",1,"4/25/12",NA,1,21,19,NA,NA
"2012","Sand","F5","J",18,"Non-edge",1,"4/25/12","pink",1,14,13,NA,NA
"2012","Sand","SerpPop","J",21,"Non-edge",1,NA,NA,1,3,2,NA,NA
"2012","Sand","F5","K",6,"Non-edge",1,"5/8/12","white",1,9,7,2,4
"2012","Sand","F5","K",13,"Non-edge",1,"4/25/12","pink",1,24,20,9,37
"2012","Sand","SandPop","K",16,"Non-edge",1,"5/8/12",NA,1,29,16,NA,NA
"2012","Sand","F5","K",23,"Non-edge",1,NA,NA,1,5,5,1,7
"2012","Sand","F5","L",11,"Edge",1,"5/8/12","pink",1,19,11,NA,NA
"2012","Sand","F5","L",13,"Edge",1,"4/27/12","pink",1,4,3,NA,NA
"2012","Sand","SandPop","L",15,"Edge",1,"5/15/12",NA,1,40,23,NA,NA
"2012","Sand","SerpPop","L",24,"Edge",1,"4/27/12",NA,1,16,2,1,1
"2012","Serp","F5","A",7,"Edge",1,"4/27/12","pink",1,NA,NA,NA,NA
"2012","Serp","SerpPop","A",9,"Edge",1,NA,NA,0,0,0,NA,NA
"2012","Serp","SandPop","A",12,"Edge",1,NA,NA,0,0,0,NA,NA
"2012","Serp","SandPop","A",13,"Edge",1,NA,NA,0,0,0,NA,NA
"2012","Serp","F5","A",16,"Edge",1,NA,NA,0,0,0,NA,NA
"2012","Serp","SerpPop","A",19,"Edge",1,NA,NA,NA,NA,NA,NA,NA
"2012","Serp","F5","A",21,"Edge",1,NA,NA,0,0,0,NA,NA
"2012","Serp","F5","B",8,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2012","Serp","SerpPop","B",11,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2012","Serp","SerpPop","B",16,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2012","Serp","SerpPop","C",1,"Edge",1,"4/25/12",NA,1,2,2,2,7
"2012","Serp","F5","C",7,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2012","Serp","F5","C",8,"Non-edge",1,"4/25/12","pink",1,NA,NA,NA,NA
"2012","Serp","F5","C",11,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2012","Serp","SerpPop","C",12,"Non-edge",1,"4/25/12",NA,1,4,3,3,4
"2012","Serp","F5","C",15,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2012","Serp","F5","C",17,"Non-edge",1,NA,NA,NA,NA,NA,NA,NA
"2012","Serp","SerpPop","C",18,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2012","Serp","SandPop","C",21,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2012","Serp","SerpPop","C",22,"Non-edge",1,"4/25/12",NA,1,1,1,NA,NA
"2012","Serp","SerpPop","D",3,"Non-edge",1,"4/25/12",NA,1,1,1,NA,NA
"2012","Serp","F5","D",10,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2012","Serp","F5","D",13,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2012","Serp","SandPop","D",15,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2012","Serp","SerpPop","D",19,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2012","Serp","F5","D",20,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2012","Serp","F5","E",4,"Non-edge",1,NA,"pink",1,2,2,2,2
"2012","Serp","F5","E",6,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2012","Serp","F5","E",7,"Non-edge",1,"4/30/12","pink",1,1,0,NA,NA
"2012","Serp","SerpPop","E",8,"Non-edge",1,"4/25/12",NA,1,4,3,3,7
"2012","Serp","F5","E",12,"Non-edge",1,"4/27/12","pink",1,NA,0,NA,NA
"2012","Serp","SerpPop","E",14,"Non-edge",1,"4/25/12",NA,1,1,1,NA,NA
"2012","Serp","F5","E",16,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2012","Serp","SerpPop","E",17,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2012","Serp","F5","E",20,"Non-edge",1,NA,NA,0,0,0,NA,NA
"2012","Serp","F5","E",21,"Non-edge",1,NA,NA,0,0,0,NA,NA
